experiment,elapsed_s,queue_depth,cpu_percent,cpu_freq_mhz,cpu_temp_c,rss_mb
exp3_3.00x,84.18881185798091,3,99.7906330630714,2800.0,55.1,354.5
exp3_3.00x,84.68952703897958,3,101.83865457581356,2800.0,54.55,354.5
exp3_3.00x,85.19042101598461,3,99.84188081334656,2800.0,55.65,354.5
exp3_3.00x,85.69105306797428,3,99.87041693804659,2800.0,55.1,354.5
exp3_3.00x,86.1917135650001,2,99.87036167951582,2800.0,55.65,395.484375
exp3_3.00x,86.69242985799792,3,99.83135967240098,2800.0,55.1,354.515625
exp3_3.00x,87.19364920299267,3,99.78576854040732,2800.0,54.55,354.515625
exp3_3.00x,87.69428825599607,3,101.86511978290872,2800.0,54.0,354.515625
exp3_3.00x,88.19494152997504,3,99.87067546610984,2800.0,54.0,354.515625
exp3_3.00x,88.6956712679821,3,99.85029923471885,2800.0,55.1,354.515625
exp3_3.00x,89.19635570899118,3,99.85924719725924,2800.0,54.0,354.515625
exp3_3.00x,89.69709659498767,3,99.85740422658043,2800.0,54.0,354.515625
exp3_3.00x,90.1977809619857,3,99.8667709350195,2800.0,56.2,354.515625
exp3_3.00x,90.6985135889845,3,99.84668421990824,2800.0,54.55,354.515625
exp3_3.00x,91.19927358598216,3,99.83395456538334,2800.0,54.55,354.515625
exp3_3.00x,91.70035493298201,3,99.8021191469473,2800.0,54.55,354.515625
exp3_3.00x,92.20113820797997,3,99.84889966001359,2800.0,54.55,354.515625
exp3_3.00x,92.70183255698066,4,99.84818702188595,2800.0,54.0,354.515625
exp3_3.00x,93.20262788698892,3,101.84909406364851,2800.0,56.2,395.484375
exp3_3.00x,93.703735011979,3,99.78138357914993,2800.0,54.55,354.515625
exp3_3.00x,94.20442539898795,3,99.8597567616147,2800.0,54.0,354.515625
exp3_3.00x,94.70511661897763,3,99.82528418996309,2800.0,55.1,354.515625
exp3_3.00x,95.20646614997531,3,99.7670300159393,2800.0,55.1,354.515625
exp3_3.00x,95.70718005599338,3,101.85484991166885,2800.0,54.55,354.515625
exp3_3.00x,96.20779264697921,3,99.8792128749913,2800.0,54.55,354.515625
exp3_3.00x,96.70842558998265,3,99.86176594893061,2800.0,56.2,354.515625
exp3_3.00x,97.20934369799215,3,99.79882094352794,2800.0,54.0,354.515625
exp3_3.00x,97.71066104399506,3,99.76393717505296,2800.0,54.0,354.515625
exp3_3.00x,98.2112815429864,4,99.8649719733844,2800.0,54.0,354.515625
exp3_3.00x,98.71204268897418,4,99.86087183814031,2800.0,54.55,354.515625
exp3_3.00x,99.21268176200101,4,99.86476113995079,2800.0,56.2,354.515625
exp3_3.00x,99.71340824197978,4,101.85563329122647,2800.0,54.55,354.515625
exp3_3.00x,100.21402248198865,3,99.88538711080204,2800.0,54.55,364.015625
exp3_3.00x,100.71463744397624,3,99.84602305568374,2800.0,56.75,354.515625
exp3_3.00x,101.2158901989751,3,99.7553304965917,2800.0,54.55,354.515625
exp3_3.00x,101.71690182597376,3,99.79635695427737,2800.0,54.0,354.515625
exp3_3.00x,102.2181135629944,3,101.7779512487324,2800.0,56.2,354.515625
exp3_3.00x,102.71875367299072,3,99.84583084810029,2800.0,54.55,354.515625
exp3_3.00x,103.21992711399798,3,99.78842697772953,2800.0,54.55,354.515625
exp3_3.00x,103.72062350198394,3,99.84128231374878,2800.0,54.55,354.515625
exp3_3.00x,104.22182233197964,4,99.7832528153174,2800.0,54.0,354.515625
exp3_3.00x,104.72243757199612,4,99.87431377079825,2800.0,55.1,354.515625
exp3_3.00x,105.22310590499546,4,99.8656068533252,2800.0,54.55,354.515625
exp3_3.00x,105.72387232998153,4,101.814456597368,2800.0,56.2,354.515625
exp3_3.00x,106.22507690099883,4,99.79137754317533,2800.0,55.65,354.515625
exp3_3.00x,106.7258978819882,4,101.82448493091813,2800.0,54.55,354.515625
exp3_3.00x,107.22671076998813,4,99.84381850704574,2800.0,56.75,354.515625
exp3_3.00x,107.72766028699698,3,97.78526043601649,2800.0,55.65,395.484375
exp3_3.00x,108.22899667199817,3,99.76574683740526,2800.0,56.2,354.515625
exp3_3.00x,108.72963283897843,3,101.86699572761877,2800.0,54.55,354.515625
exp3_3.00x,109.23030404298333,3,99.86955538102201,2800.0,55.1,354.515625
exp3_3.00x,109.73100874599186,4,99.852425500375,2800.0,54.55,354.515625
exp3_3.00x,110.23173767197295,4,99.84714520691237,2800.0,54.55,354.515625
exp3_3.00x,110.73279076299514,4,99.79631233414901,2800.0,54.0,354.515625
exp3_3.00x,111.23359748499934,4,99.82176284707005,2800.0,54.55,354.515625
exp3_3.00x,111.73475126098492,4,101.78776904291914,2800.0,56.2,354.515625
exp3_3.00x,112.23540400198544,4,99.8644986544698,2800.0,55.1,354.515625
exp3_3.00x,112.73621818699758,4,99.84485587154488,2800.0,54.0,354.515625
exp3_3.00x,113.23685587299406,4,99.85116624557703,2800.0,54.55,354.515625
exp3_3.00x,113.73815707498579,4,99.734621329741,2800.0,54.55,354.515625
exp3_3.00x,114.23945725697558,4,99.74602129793938,2800.0,55.65,354.515625
exp3_3.00x,114.74064225499751,3,99.78866994762784,2800.0,55.1,395.5
exp3_3.00x,115.24125358997844,3,101.87228597640866,2800.0,56.2,354.53125
exp3_3.00x,115.74207771997317,4,99.83505392361832,2800.0,54.55,354.53125
exp3_3.00x,116.24269218498375,4,99.87617531315689,2800.0,56.2,354.53125
exp3_3.00x,116.7434463519894,4,99.85080791849451,2800.0,55.1,354.53125
exp3_3.00x,117.24407529798918,4,99.84573833363106,2800.0,55.1,354.53125
exp3_3.00x,117.74532937098411,4,99.77486001931223,2800.0,55.1,354.53125
exp3_3.00x,118.24600996499066,4,101.86239491060508,2800.0,55.65,354.53125
exp3_3.00x,118.74665974397794,4,99.87235174508163,2800.0,55.65,354.53125
exp3_3.00x,119.24727556097787,4,99.8748195000688,2800.0,54.0,354.53125
exp3_3.00x,119.74793015499017,4,99.86950331651585,2800.0,55.65,354.53125
exp3_3.00x,120.24858684197534,4,99.84661323269806,2800.0,55.1,354.53125
exp3_3.00x,120.749848396983,4,99.7693408715049,2800.0,56.2,354.53125
exp3_3.00x,121.2504996949865,5,101.87180329753855,2800.0,56.2,354.53125
exp3_3.00x,121.75112991899368,4,99.87270983200146,2800.0,55.1,364.03125
exp3_3.00x,122.2517764219956,4,99.86944447114917,2800.0,56.75,354.53125
exp3_3.00x,122.75244503497379,4,99.86864636739237,2800.0,55.1,354.53125
exp3_3.00x,123.25305025998387,4,99.8778856986646,2800.0,55.65,354.53125
exp3_3.00x,123.75387670597411,4,99.83143263352197,2800.0,55.1,354.53125
exp3_3.00x,124.2545936149836,4,99.85831522958576,2800.0,55.65,354.53125
exp3_3.00x,124.75523195098503,4,99.87362251355793,2800.0,54.0,354.53125
exp3_3.00x,125.2558894539834,4,99.87039359337089,2800.0,54.55,354.53125
exp3_3.00x,125.75654638299602,4,99.85360662795941,2800.0,55.1,354.53125
exp3_3.00x,126.25737793999724,4,99.84566775396279,2800.0,55.65,354.53125
exp3_3.00x,126.75807121998514,4,101.85189552705835,2800.0,56.2,354.53125
exp3_3.00x,127.25884394499008,5,99.85656104340858,2800.0,55.1,354.53125
exp3_3.00x,127.7595022439782,5,99.83361769361215,2800.0,54.55,354.53125
exp3_3.00x,128.2610599649779,5,99.71639579741277,2800.0,56.2,354.53125
exp3_3.00x,128.76309773797402,4,101.56432014384244,2800.0,54.55,354.53125
exp3_3.00x,129.26429194197408,4,99.77641203635554,2800.0,56.2,395.5
exp3_3.00x,129.76516431497294,4,99.83969379595254,2800.0,54.0,354.53125
exp3_3.00x,130.26585555798374,4,101.85010618187198,2800.0,54.55,354.53125
exp3_3.00x,130.76649269199697,4,99.87128010072294,2800.0,54.55,354.53125
exp3_3.00x,131.26725784299197,4,99.85787946909943,2800.0,54.55,354.53125
exp3_3.00x,131.7679321609903,4,99.86317925291866,2800.0,56.2,354.53125
exp3_3.00x,132.26861607198953,4,99.85451875726594,2800.0,55.65,354.53125
exp3_3.00x,132.76942855599918,5,101.83736878127208,2800.0,55.1,354.53125
exp3_3.00x,133.27013641200028,5,99.86923721246794,2800.0,54.55,354.53125
exp3_3.00x,133.77076332297293,5,99.87224043419636,2800.0,55.65,354.53125
exp3_3.00x,134.27137210499495,5,99.8772536471264,2800.0,55.65,354.53125
exp3_3.00x,134.77201164598227,5,99.87077760044879,2800.0,55.1,354.53125
exp3_3.00x,135.27282527898205,5,99.83426334281465,2800.0,55.1,354.53125
exp3_3.00x,135.7736285229912,5,99.84285772785556,2800.0,55.1,354.53125
exp3_3.00x,136.27453793399036,4,99.80468542575016,2800.0,55.65,395.5
exp3_3.00x,136.77557625097688,4,99.79127317721962,2800.0,55.1,354.53125
exp3_3.00x,137.27649004998966,4,99.8393467086014,2800.0,55.65,354.53125
exp3_3.00x,137.7770582959929,4,99.88043473270476,2800.0,54.55,354.53125
exp3_3.00x,138.27783500298392,4,99.84680843761377,2800.0,56.2,354.53125
exp3_3.00x,138.7784651379916,5,99.8738028560099,2800.0,55.1,354.53125
exp3_3.00x,139.27908312398358,5,99.87745316416652,2800.0,54.0,354.53125
exp3_3.00x,139.77968568497454,5,99.88139164773133,2800.0,55.65,354.53125
exp3_3.00x,140.2803019489802,5,99.87627067690336,2800.0,54.55,354.53125
exp3_3.00x,140.7808975839871,5,101.86528784098434,2800.0,54.55,354.53125
exp3_3.00x,141.28200799398473,5,99.7810245531098,2800.0,55.65,354.53125
exp3_3.00x,141.7827592389949,5,99.8573545718658,2800.0,55.1,354.53125
exp3_3.00x,142.2834044849733,5,99.86470090696614,2800.0,54.0,354.53125
exp3_3.00x,142.78413991598063,5,99.84093402008656,2800.0,56.2,354.53125
exp3_3.00x,143.2850822529872,4,101.80463609129211,2800.0,56.2,392.046875
exp3_3.00x,143.78634416198474,4,101.74247433405428,2800.0,56.2,354.53125
exp3_3.00x,144.28755496098893,5,99.78084753013187,2800.0,55.65,354.546875
exp3_3.00x,144.78821287298342,5,99.86849795620566,2800.0,55.1,354.546875
exp3_3.00x,145.2888543609879,5,99.86956914607838,2800.0,55.65,354.546875
exp3_3.00x,145.78956868097885,5,99.85770915578566,2800.0,56.2,354.546875
exp3_3.00x,146.2902884639916,5,99.84254730158493,2800.0,54.55,354.546875
exp3_3.00x,146.79116917197825,5,99.81545141020875,2800.0,55.1,354.546875
exp3_3.00x,147.29233500798,5,99.79418308389043,2800.0,54.55,354.546875
exp3_3.00x,147.79295877399272,5,101.86336231509624,2800.0,55.1,354.546875
exp3_3.00x,148.29374598298455,5,99.84807456361854,2800.0,55.1,354.546875
exp3_3.00x,148.79448069198406,5,99.82737889614936,2800.0,55.65,354.546875
exp3_3.00x,149.29614465599298,5,99.6690469375558,2800.0,55.1,354.546875
exp3_3.00x,149.7973673439992,5,99.77849114904818,2800.0,55.1,354.546875
exp3_3.00x,150.29822688599234,5,101.80442515251893,2800.0,56.2,354.546875
exp3_3.00x,150.7994832219847,5,97.77713267056585,2800.0,55.65,395.515625
exp3_3.00x,151.300120098982,5,99.87544293331821,2800.0,56.2,354.546875
exp3_3.00x,151.80076682797517,5,99.87005288194504,2800.0,54.0,354.546875
exp3_3.00x,152.3014385009883,5,101.86176848989393,2800.0,56.2,354.546875
exp3_3.00x,152.8020624339988,5,99.87962886965121,2800.0,54.55,354.546875
exp3_3.00x,153.30268244098988,5,99.87343318981087,2800.0,55.65,354.546875
exp3_3.00x,153.80331289197784,5,99.87054420474827,2800.0,54.55,354.546875
exp3_3.00x,154.3039827689936,5,99.8691737810334,2800.0,55.65,354.546875
exp3_3.00x,154.8046148129797,5,99.87274215377452,2800.0,54.55,354.546875
exp3_3.00x,155.30530489399098,5,99.86200049937426,2800.0,55.1,354.546875
exp3_3.00x,155.8059702529863,6,101.85833257959273,2800.0,55.1,354.546875
exp3_3.00x,156.3068068329885,6,99.82669586404604,2800.0,55.65,354.546875
exp3_3.00x,156.8076704129926,6,99.83875183082812,2800.0,53.45,354.546875
exp3_3.00x,157.30835990197374,6,99.85809286217584,2800.0,54.55,354.546875
exp3_3.00x,157.8092926479876,5,99.78504346128464,2800.0,55.1,395.515625
exp3_3.00x,158.31070178098162,5,99.75110900823695,2800.0,56.2,354.546875
exp3_3.00x,158.81141052898602,5,99.85865068347313,2800.0,55.65,354.5625
exp3_3.00x,159.31211898097536,5,99.85911934988825,2800.0,56.75,354.5625
exp3_3.00x,159.81277682099608,5,99.87255742586287,2800.0,55.1,354.5625
exp3_3.00x,160.31342386599863,5,101.8646768514858,2800.0,54.55,354.5625
exp3_3.00x,160.81406546698418,5,99.87250196175576,2800.0,54.55,354.5625
exp3_3.00x,161.31470675198943,5,99.86477789908346,2800.0,56.2,354.5625
exp3_3.00x,161.8162164039968,6,99.69087653600567,2800.0,56.2,354.5625
exp3_3.00x,162.3170970029896,6,99.83906163008498,2800.0,55.1,354.5625
exp3_3.00x,162.817820509983,6,101.83704789402316,2800.0,54.55,354.5625
exp3_3.00x,163.3186453509843,6,99.85403416781605,2800.0,55.1,354.5625
exp3_3.00x,163.81926946999738,6,99.86569741925892,2800.0,54.0,354.5625
exp3_3.00x,164.32015182898613,6,99.81934415186113,2800.0,56.2,354.5625
exp3_3.00x,164.82102837300044,5,99.83015058228786,2800.0,55.1,395.53125
exp3_3.00x,165.32186795497546,5,101.8242310076067,2800.0,55.1,354.5625
exp3_3.00x,165.82267049897928,5,99.8515672541453,2800.0,56.2,354.5625
exp3_3.00x,166.3233512849838,5,99.83917964963152,2800.0,55.1,354.5625
exp3_3.00x,166.82457410599454,5,99.77675031856455,2800.0,55.65,354.5625
exp3_3.00x,167.3252593179932,6,99.86952785092066,2800.0,55.1,354.5625
exp3_3.00x,167.82589862297755,6,99.86737452964336,2800.0,55.65,354.5625
exp3_3.00x,168.32655018699006,6,99.86869682868965,2800.0,55.1,354.5625
exp3_3.00x,168.82724628798314,6,99.85798915761214,2800.0,54.55,354.5625
exp3_3.00x,169.3279882229981,6,99.85990952919633,2800.0,55.1,354.5625
exp3_3.00x,169.82867834198987,6,99.86055970939748,2800.0,56.2,354.5625
exp3_3.00x,170.32948109100107,6,101.83471289356481,2800.0,55.65,354.5625
exp3_3.00x,170.83011647098465,6,99.87387966475528,2800.0,55.1,354.5625
exp3_3.00x,171.3307587209856,6,99.8733144912477,2800.0,56.75,354.5625
exp3_3.00x,171.8314073229849,5,99.87278983234701,2800.0,56.2,359.3125
exp3_3.00x,172.33204703597585,5,99.87327739074703,2800.0,56.2,354.5625
exp3_3.00x,172.83265302699874,5,99.87538308808,2800.0,55.1,354.5625
exp3_3.00x,173.3332902219845,6,99.8745483801891,2800.0,55.65,354.5625
exp3_3.00x,173.83398165699327,6,101.82832700977713,2800.0,56.2,354.5625
exp3_3.00x,174.33508633097517,6,99.79401617023201,2800.0,55.65,354.5625
exp3_3.00x,174.83594567197724,6,99.8436984862453,2800.0,55.1,354.5625
exp3_3.00x,175.33655092297704,6,99.87827235310507,2800.0,56.2,354.5625
exp3_3.00x,175.8371760629816,6,101.8715906589954,2800.0,55.1,354.5625
exp3_3.00x,176.33798077498795,6,99.81511485467261,2800.0,54.55,354.5625
exp3_3.00x,176.83918459698907,6,99.78470014430805,2800.0,55.1,354.5625
exp3_3.00x,177.33980699599488,6,99.87771811004585,2800.0,54.55,354.5625
exp3_3.00x,177.8405785059731,6,99.83309563300975,2800.0,54.55,354.5625
exp3_3.00x,178.34137112597818,6,99.8243996996554,2800.0,55.65,354.5625
exp3_3.00x,178.888025644992,6,100.61449368837114,2800.0,55.65,354.546875
exp3_3.00x,179.38924617000157,6,99.76761767779253,2800.0,55.1,395.515625
exp3_3.00x,179.89010425299057,6,101.83973623057805,2800.0,55.1,354.546875
exp3_3.00x,180.390782707982,6,99.83843724686598,2800.0,56.75,354.546875
exp3_3.00x,180.8919741229911,6,99.78410252710043,2800.0,55.1,354.546875
exp3_3.00x,181.39265765197342,6,99.85782263408379,2800.0,55.65,354.546875
exp3_3.00x,181.89339855097933,6,99.85689567873789,2800.0,55.1,354.546875
exp3_3.00x,182.39406154298922,6,99.87067267355837,2800.0,56.2,354.546875
exp3_3.00x,182.89472655399004,6,99.86215866641517,2800.0,55.1,354.546875
exp3_3.00x,183.39546185999643,6,99.85043682657326,2800.0,54.55,354.546875
exp3_3.00x,183.89627003698843,6,99.84551462375701,2800.0,55.1,354.546875
exp3_3.00x,184.39694786199834,6,99.84095136885625,2800.0,54.55,354.546875
exp3_3.00x,184.89810122197377,6,101.76920840132075,2800.0,55.1,354.546875
exp3_3.00x,185.39896817697445,6,99.84496831675929,2800.0,54.55,354.546875
exp3_3.00x,185.89962216897402,6,99.87209121692116,2800.0,56.2,354.546875
exp3_3.00x,186.40025247697486,5,99.87819813895766,2800.0,55.1,395.515625
exp3_3.00x,186.9009046179999,5,99.86441887058129,2800.0,56.2,354.546875
exp3_3.00x,187.40154764798353,5,99.87434828252705,2800.0,54.0,354.546875
exp3_3.00x,187.9021843809751,5,99.86916540363138,2800.0,54.55,354.546875
exp3_3.00x,188.40284646698274,5,99.87026991495904,2800.0,55.1,354.546875
exp3_3.00x,188.90352444097516,5,99.84000240581136,2800.0,56.2,354.546875
exp3_3.00x,189.40470124597778,5,99.77255389698126,2800.0,54.55,354.546875
exp3_3.00x,189.90556538599776,5,101.83931039940244,2800.0,55.1,354.546875
exp3_3.00x,190.40634413799853,5,99.84586534014726,2800.0,55.65,354.546875
exp3_3.00x,190.90702820499428,5,99.85170683429654,2800.0,55.1,354.546875
exp3_3.00x,191.40781656798208,5,99.85459832800542,2800.0,55.1,354.546875
exp3_3.00x,191.9085254870006,5,99.83242727531376,2800.0,55.1,354.546875
exp3_3.00x,192.40968832897488,5,101.76226645463753,2800.0,55.1,354.546875
exp3_3.00x,192.9106631539762,5,99.79831658074299,2800.0,54.55,354.546875
exp3_3.00x,193.41193340398604,4,99.77455938551489,2800.0,55.1,395.515625
exp3_3.00x,193.91263673099456,4,101.86211780638939,2800.0,54.55,354.546875
exp3_3.00x,194.41328963197884,4,99.87057632191981,2800.0,54.55,354.546875
exp3_3.00x,194.91401460699853,4,99.82758817379873,2800.0,56.2,354.546875
exp3_3.00x,195.41518763499334,4,99.79246659654338,2800.0,53.45,354.546875
exp3_3.00x,195.91583244298818,4,99.87278922852651,2800.0,56.2,354.546875
exp3_3.00x,196.41648869597702,4,99.86855201674645,2800.0,55.1,354.546875
exp3_3.00x,196.91713709797477,4,99.8636318126039,2800.0,54.0,354.546875
exp3_3.00x,197.4178879429819,4,99.85288096308551,2800.0,55.1,354.546875
exp3_3.00x,197.91876662097638,4,99.80127868862871,2800.0,56.2,354.546875
exp3_3.00x,198.4199117429962,4,101.7940685631583,2800.0,55.65,354.546875
exp3_3.00x,198.9205614219827,4,99.8712078825438,2800.0,57.3,354.546875
exp3_3.00x,199.42121978697833,4,99.86704121734958,2800.0,54.55,354.546875
exp3_3.00x,199.92193224397488,4,99.83441284737899,2800.0,55.1,354.546875
exp3_3.00x,200.42304219899233,3,99.80685317844696,2800.0,55.65,364.046875
exp3_3.00x,200.92366256398964,3,99.8745659322464,2800.0,55.65,354.546875
exp3_3.00x,201.42441613198025,3,101.8152405684223,2800.0,56.2,354.546875
exp3_3.00x,201.92566512298072,3,99.77844914105557,2800.0,54.55,354.546875
exp3_3.00x,202.42635630298173,3,99.86057366352422,2800.0,56.2,354.546875
exp3_3.00x,202.92702150097466,3,99.86934233953689,2800.0,55.1,354.546875
exp3_3.00x,203.42768014399917,3,99.86669374245027,2800.0,56.2,354.546875
exp3_3.00x,203.92837237997446,3,99.83839618051864,2800.0,55.1,354.5625
exp3_3.00x,204.42951776098926,3,101.7936504284119,2800.0,54.55,354.5625
exp3_3.00x,204.93020038498798,3,99.8357677666891,2800.0,55.1,354.5625
exp3_3.00x,205.43168970898842,3,99.72044112231873,2800.0,56.2,354.5625
exp3_3.00x,205.93248396299896,3,99.84907731915732,2800.0,55.65,354.5625
exp3_3.00x,206.43313267998747,3,99.85529210781229,2800.0,55.1,354.5625
exp3_3.00x,206.9340951369959,3,101.79554324406719,2800.0,55.65,354.5625
exp3_3.00x,207.45868933497695,2,99.12760388539199,2800.0,54.55,354.5625
exp3_3.00x,207.9599600309739,2,99.7533817093875,2800.0,55.65,395.53125
exp3_3.00x,208.46087478398113,2,99.82667972095571,2800.0,54.55,354.5625
exp3_3.00x,208.96167074199184,2,101.83989383559465,2800.0,56.2,354.5625
exp3_3.00x,209.4623823479924,2,99.85968316122928,2800.0,54.55,354.5625
exp3_3.00x,209.96305015898542,2,99.8669708049405,2800.0,55.1,354.5625
exp3_3.00x,210.4637105249858,2,99.8692571603529,2800.0,55.1,354.5625
exp3_3.00x,210.96433876099763,2,99.87506448756892,2800.0,56.2,354.5625
exp3_3.00x,211.4649878309865,2,99.8644846934411,2800.0,54.55,354.5625
exp3_3.00x,211.96581880797748,2,99.81274131355885,2800.0,56.2,354.5625
exp3_3.00x,212.46700967097422,2,99.78600472197533,2800.0,55.65,354.5625
exp3_3.00x,212.9677395929757,2,99.82712996025771,2800.0,55.1,354.5625
exp3_3.00x,213.46894173399778,2,101.7876120012441,2800.0,55.1,354.5625
exp3_3.00x,213.96973804399022,2,99.82849923034102,2800.0,56.2,354.5625
exp3_3.00x,214.4707947789866,2,99.77390256010698,2800.0,55.65,354.5625
exp3_3.00x,214.9719634569774,1,99.7746141382567,2800.0,55.65,395.53125
exp3_3.00x,215.47284687799402,1,99.84125320360019,2800.0,55.65,354.5625
exp3_3.00x,215.97365192999132,1,101.8373177362729,2800.0,55.65,354.5625
exp3_3.00x,216.4743434439879,1,99.83333104663096,2800.0,56.75,354.5625
exp3_3.00x,216.9752169949934,1,99.8246534072363,2800.0,55.1,354.5625
exp3_3.00x,217.4762553969922,1,99.81940912074751,2800.0,56.2,354.5625
exp3_3.00x,217.97695856000064,1,99.8363580255345,2800.0,55.65,354.5625
exp3_3.00x,218.47804168399307,1,99.80900707979127,2800.0,55.1,354.5625
exp3_3.00x,218.97873856997467,1,99.82947369024694,2800.0,55.1,354.5625
exp3_3.00x,219.47985645299195,1,99.80822867073562,2800.0,55.1,354.5625
exp3_3.00x,219.9805654489901,1,101.81749864999391,2800.0,55.65,354.5625
exp3_3.00x,220.4816757029912,1,99.81315077589204,2800.0,54.55,354.5625
exp3_3.00x,220.982343680982,1,99.86963736763474,2800.0,55.65,354.5625
exp3_3.00x,221.48303049299284,1,99.8617549838825,2800.0,56.2,354.5625
exp3_3.00x,221.9838421929744,0,99.79607689218362,2800.0,56.75,388.140625
exp3_3.00x,222.48521885299124,0,99.73761009709472,2800.0,56.75,354.5625
exp3_3.00x,222.98636992200045,0,101.7874537479986,2800.0,55.1,354.5625
exp3_3.00x,223.48752763899392,0,99.777633773447,2800.0,56.75,354.5625
exp3_3.00x,223.98823135797284,0,99.83162896252557,2800.0,54.55,354.5625
exp3_3.00x,224.48945229698438,0,101.77391982565801,2800.0,56.2,354.5625
exp3_3.00x,224.9901261269988,0,99.87278843310915,2800.0,55.1,354.5625
exp3_3.00x,225.49078305097646,0,99.87035769101108,2800.0,56.75,354.5625
exp3_3.00x,225.99144358499325,0,99.83801521314088,2800.0,56.2,354.5625
exp3_3.00x,226.49263978397357,0,99.78953747672792,2800.0,56.2,354.5625
exp3_3.00x,226.99330554099288,0,99.85640330038306,2800.0,55.1,354.5625
exp3_3.00x,227.49409920498147,0,101.83754711662567,2800.0,55.1,354.5625
exp3_3.00x,227.99491594199208,0,99.83540157288793,2800.0,55.1,354.5625
exp3_3.00x,228.49573979098932,0,99.84788773338647,2800.0,55.65,354.5625
exp2_2.10x,0.5005788879934698,0,99.84945697237853,2800.0,49.05,346.890625
exp2_2.10x,1.002431194006931,0,99.63696514532701,2800.0,47.4,324.078125
exp2_2.10x,1.5031785439932719,0,99.8480723700494,2800.0,47.95,324.4375
exp2_2.10x,2.003902152995579,0,99.8578138580945,2800.0,45.75,325.21875
exp2_2.10x,2.504605077992892,0,99.86014068109391,2800.0,46.3,326.0
exp2_2.10x,3.005361224000808,0,101.82236192699816,2800.0,46.85,326.8125
exp2_2.10x,3.5066359599877615,0,101.74348676224787,2800.0,46.3,327.609375
exp2_2.10x,4.007546031003585,0,99.83531306345041,2800.0,45.75,328.34375
exp2_2.10x,4.511538582009962,0,99.21180349817566,2800.0,46.85,329.328125
exp2_2.10x,5.012282048992347,0,99.82460716670045,2800.0,46.85,329.90625
exp2_2.10x,5.513592334988061,0,101.75897288032458,2800.0,46.3,330.984375
exp2_2.10x,6.014315881009679,0,99.85577690100341,2800.0,46.3,331.625
exp2_2.10x,6.515023054991616,0,99.85773448537779,2800.0,47.95,332.21875
exp2_2.10x,7.015751505998196,0,99.85733223161346,2800.0,45.75,332.953125
exp2_2.10x,7.516428825998446,0,29.96262737564799,2800.0,45.75,327.234375
exp2_2.10x,8.016921683010878,0,0.0,2800.0,45.2,327.234375
exp2_2.10x,8.517520446010167,0,55.92460703024394,2800.0,45.75,374.203125
exp2_2.10x,9.018394854996586,0,99.82925463596581,2800.0,46.3,333.234375
exp2_2.10x,9.519184967997717,0,99.84447526105454,2800.0,46.3,333.234375
exp2_2.10x,10.020173133991193,0,99.80566738747777,2800.0,47.95,333.234375
exp2_2.10x,10.520835614996031,0,97.86722334168381,2800.0,46.3,333.234375
exp2_2.10x,11.021696853014873,0,99.81198057928377,2800.0,46.85,333.234375
exp2_2.10x,11.52282575701247,0,99.7899907661173,2800.0,46.3,333.234375
exp2_2.10x,12.023643401014851,0,101.82958350401266,2800.0,47.4,333.234375
exp2_2.10x,12.52438895200612,0,99.85339385183865,2800.0,46.3,333.234375
exp2_2.10x,13.02513268601615,0,101.84420240793305,2800.0,46.85,333.25
exp2_2.10x,13.525898716005031,0,99.85485297843952,2800.0,47.4,333.25
exp2_2.10x,14.026848319015699,0,99.81093035185842,2800.0,47.95,333.25
exp2_2.10x,14.527929605013924,0,99.77402859008961,2800.0,47.95,333.25
exp2_2.10x,15.028863223997178,0,99.80886442399864,2800.0,47.95,333.25
exp2_2.10x,15.529861249990063,0,79.86580946787558,2800.0,46.85,327.265625
exp2_2.10x,16.030223423993448,0,0.0,2800.0,45.75,327.265625
exp2_2.10x,16.533794273011154,0,9.925283635967622,2800.0,46.85,333.265625
exp2_2.10x,17.035209257010138,0,99.73620830065063,2800.0,47.95,375.15625
exp2_2.10x,17.536139741016086,0,99.82362582989555,2800.0,47.95,334.1875
exp2_2.10x,18.036888614005875,0,99.85611792131165,2800.0,47.95,334.1875
exp2_2.10x,18.537680041015847,0,101.83482737061603,2800.0,46.85,334.1875
exp2_2.10x,19.03839209699072,0,99.85716730641732,2800.0,47.4,334.1875
exp2_2.10x,19.539143319008872,0,99.82508448686708,2800.0,47.4,334.1875
exp2_2.10x,20.04028533399105,0,99.79717561346854,2800.0,47.95,334.1875
exp2_2.10x,20.541214997996576,0,101.81009464967819,2800.0,46.85,334.1875
exp2_2.10x,21.041936957015423,0,99.85722334551753,2800.0,46.3,334.1875
exp2_2.10x,21.542692007991718,0,99.82473471690263,2800.0,47.95,334.1875
exp2_2.10x,22.043807965004817,0,99.80129322914924,2800.0,47.4,334.1875
exp2_2.10x,22.54452047700761,0,99.84693584725667,2800.0,49.6,334.1875
exp2_2.10x,23.04547996801557,0,99.81767542814535,2800.0,47.4,334.1875
exp2_2.10x,23.546237163012847,0,99.85062147266378,2800.0,48.5,334.40625
exp2_2.10x,24.046929356991313,0,31.9587560741335,2800.0,46.3,330.5
exp2_2.10x,24.547470643999986,0,0.0,2800.0,46.3,330.5
exp2_2.10x,25.048081262008054,0,63.91127134357606,2800.0,47.95,375.484375
exp2_2.10x,25.5488775089907,0,99.84325228110265,2800.0,48.5,334.515625
exp2_2.10x,26.04972858700785,0,101.80257000539468,2800.0,46.85,334.515625
